timestamp_ms,total_time_us,preprocess_us,find_gap_us,find_best_point_us,control_us,scan_size,frequency_hz
1750577016993,63.043,11.5,4.8,3.7,0.7,1080,285.3
1750577016997,55.418,11.8,5.0,3.8,1.3,1080,245.7
1750577017003,51.376,12.0,4.9,3.8,1.3,1080,166.3
1750577017005,48.626,11.5,4.8,3.8,1.0,1080,504.6
1750577017013,56.334,11.6,5.0,3.9,1.4,1080,114.1
1750577017017,126.502,33.9,14.5,12.5,2.0,1080,306.6
1750577017020,48.751,11.1,5.0,3.8,1.3,1080,258.8
1750577017027,69.793,11.8,4.9,3.9,1.7,1080,160.7
1750577017029,43.793,11.3,4.7,3.5,0.8,1080,447.4
1750577017033,55.584,12.2,4.9,3.9,1.2,1080,249.2
1750577017037,57.668,12.4,5.1,3.9,1.7,1080,258.9
1750577017041,60.876,11.3,5.2,3.7,1.1,1080,267.8
1750577017048,53.626,12.4,5.0,3.8,1.1,1080,138.3
1750577017049,44.543,11.1,4.7,3.5,0.5,1080,700.2
1750577017052,42.918,11.2,4.6,3.5,0.5,1080,306.5
1750577017057,53.834,11.9,5.0,3.8,1.2,1080,206.5
1750577017061,49.668,11.2,4.9,3.7,0.9,1080,309.9
1750577017065,92.252,40.5,5.3,4.1,1.3,1080,215.0
1750577017069,79.626,11.3,5.0,3.8,0.9,1080,233.7
1750577017073,70.251,11.2,4.6,3.6,0.3,1080,293.3
1750577017077,60.835,10.9,4.8,3.7,1.0,1080,265.6
1750577017081,59.918,12.2,5.1,3.9,1.8,1080,232.5
1750577017090,54.001,12.0,4.6,3.8,1.3,1080,114.7
1750577017093,65.293,11.8,4.8,4.0,1.2,1080,338.6
1750577017097,60.293,11.8,4.8,3.9,1.2,1080,215.5
1750577017101,51.417,11.3,4.8,3.6,0.9,1080,303.0
1750577017105,39.042,11.0,4.5,3.5,0.3,1080,218.1
1750577017109,37.501,11.3,4.9,3.7,0.7,1080,257.9
1750577017113,53.418,11.8,5.0,3.9,1.5,1080,222.5
1750577017116,44.334,11.6,5.0,3.6,1.1,1080,337.4
1750577017121,43.209,11.6,5.2,3.8,1.1,1080,241.3
1750577017127,126.710,12.2,5.1,3.9,1.8,1080,148.9
1750577017130,43.334,11.5,4.8,3.6,1.1,1080,415.6
1750577017133,44.043,12.1,5.1,4.0,1.0,1080,339.2
1750577017137,43.917,11.0,4.6,3.7,0.3,1080,225.4
1750577017150,50.376,12.0,4.7,3.8,1.3,1080,77.5
1750577017152,40.793,11.3,4.7,3.8,0.8,1080,409.7
1750577017157,51.209,11.8,4.7,4.1,1.3,1080,225.5
1750577017172,78.459,12.1,4.8,3.9,1.5,1080,64.4
1750577017173,31.334,11.2,4.9,3.8,0.3,1080,4314.1
1750577017174,38.375,11.0,4.9,3.5,0.5,1080,672.3
1750577017177,75.793,11.3,4.9,3.7,0.8,1080,349.8
1750577017189,56.459,11.9,5.2,3.9,1.5,1080,80.3
1750577017194,59.001,11.9,5.1,4.5,1.1,1080,225.1
1750577017197,58.793,12.1,5.0,3.7,1.2,1080,349.0
1750577017211,69.793,12.0,5.0,3.8,1.3,1080,71.1
1750577017211,26.209,10.8,4.4,3.5,0.2,1080,6847.2
1750577017211,23.667,10.8,4.3,3.4,0.2,1080,10752.6
1750577017213,55.502,11.0,4.7,3.7,0.6,1080,674.4
1750577017234,50.501,11.7,5.0,3.9,1.2,1080,47.3
1750577017241,59.084,12.0,5.0,3.7,1.4,1080,134.3
1750577017245,54.126,11.8,5.0,3.8,1.2,1080,272.6
1750577017249,50.584,11.4,4.9,3.9,1.0,1080,234.6
1750577017253,44.417,11.3,4.9,3.7,1.0,1080,288.6
1750577017257,44.293,11.5,4.8,3.6,0.7,1080,249.4
1750577017262,60.126,11.9,5.0,3.7,1.3,1080,201.8
1750577017265,42.251,10.8,4.5,3.3,0.5,1080,298.5
1750577017273,49.292,11.5,5.0,3.6,1.1,1080,119.1
1750577017277,52.418,11.9,5.0,4.0,1.2,1080,275.6
1750577017282,58.959,13.0,5.0,4.0,1.5,1080,202.1
1750577017294,107.627,40.6,5.3,4.2,1.7,1080,81.3
1750577017301,66.085,12.2,4.8,4.0,1.5,1080,157.3
1750577017302,252.338,32.9,5.6,3.8,0.8,1080,691.9
1750577017314,55.751,12.0,5.1,3.7,1.4,1080,84.8
1750577017317,55.376,11.6,5.0,3.7,1.3,1080,282.9
1750577017321,47.459,11.5,4.8,3.8,1.2,1080,284.0
1750577017331,48.251,11.9,5.0,3.8,1.0,1080,101.4
1750577017333,44.501,11.8,4.8,3.8,1.2,1080,510.9
1750577017337,50.293,12.1,5.0,3.9,1.0,1080,249.5
1750577017340,56.710,11.4,4.7,3.5,1.0,1080,261.5
1750577017345,62.376,11.6,4.8,4.0,1.0,1080,242.0
1750577017349,60.543,11.7,4.8,3.8,0.9,1080,221.2
1750577017353,67.752,11.8,4.7,4.0,1.0,1080,254.0
1750577017363,63.959,12.0,4.9,4.1,1.5,1080,97.1
1750577017365,100.460,11.9,4.8,3.9,1.3,1080,753.7
1750577017372,91.585,12.7,5.0,3.7,1.4,1080,136.0
1750577017374,55.376,12.0,5.1,3.7,1.4,1080,416.7
1750577017386,67.543,11.8,5.0,3.7,1.3,1080,86.1
1750577017389,61.292,11.7,4.9,3.7,0.8,1080,302.9
1750577017393,67.668,11.8,5.0,3.8,1.1,1080,266.5
1750577017401,66.751,12.5,5.3,3.9,1.3,1080,121.2
1750577017408,48.209,11.9,5.0,4.0,1.2,1080,151.8
1750577017409,45.334,11.2,4.8,3.6,0.8,1080,778.3
1750577017413,59.043,12.1,5.0,3.8,1.9,1080,237.3
1750577017417,53.668,11.8,5.1,3.8,1.2,1080,311.1
1750577017421,52.918,12.0,4.9,3.7,1.5,1080,252.0
1750577017425,51.876,12.1,5.0,3.5,1.5,1080,244.2
1750577017435,54.251,11.9,5.2,3.8,1.8,1080,93.9
1750577017436,39.584,11.4,4.7,3.5,0.4,1080,911.7
1750577017441,51.126,12.0,4.8,3.6,1.2,1080,230.9
1750577017445,51.876,12.1,4.9,3.8,1.3,1080,235.0
1750577017449,42.709,11.8,4.8,3.8,0.6,1080,239.7
1750577017453,39.334,11.5,4.6,3.7,0.5,1080,295.0
1750577017457,106.669,13.2,5.4,4.0,1.7,1080,234.7
1750577017461,66.418,12.2,5.2,4.0,1.9,1080,248.1
1750577017466,55.710,12.8,4.9,4.0,1.3,1080,186.8
1750577017481,56.501,12.9,5.4,4.1,1.3,1080,68.6
1750577017485,52.167,11.9,5.0,3.8,1.5,1080,242.1
1750577017491,53.167,12.4,5.2,3.8,1.6,1080,173.9
1750577017493,50.584,12.2,5.0,3.9,1.4,1080,446.8
1750577017497,50.709,11.6,4.9,3.7,1.2,1080,249.0
1750577017501,48.001,11.5,4.9,3.8,0.9,1080,260.5
1750577017505,54.668,12.2,5.0,3.6,1.2,1080,231.5
1750577017509,51.835,12.1,4.8,4.0,1.2,1080,258.5
1750577017513,66.418,11.9,5.0,3.9,1.0,1080,271.7
1750577017517,73.126,12.1,4.9,4.0,1.5,1080,222.5
1750577017521,58.918,12.2,5.2,3.8,1.6,1080,260.7
1750577017525,48.168,12.2,4.9,3.8,1.0,1080,266.3
1750577017529,51.085,11.8,5.1,3.8,1.4,1080,230.1
1750577017533,42.209,11.9,4.8,3.7,0.9,1080,289.6
1750577017537,39.501,11.7,4.7,3.7,1.1,1080,249.8
1750577017541,46.584,11.4,4.9,3.8,1.1,1080,251.4
1750577017548,51.501,12.2,5.2,3.9,1.5,1080,139.9
1750577017550,48.417,12.1,5.0,3.9,1.3,1080,511.2
1750577017553,38.126,11.9,4.8,3.6,0.8,1080,342.1
1750577017557,48.335,12.1,5.0,3.8,1.4,1080,244.9
1750577017560,40.501,11.7,4.8,3.9,1.1,1080,259.5
1750577017565,56.335,12.6,4.9,3.9,1.5,1080,241.5
1750577017569,48.334,12.2,4.9,3.8,1.2,1080,229.9
1750577017573,42.584,11.9,4.8,3.7,0.8,1080,284.4
1750577017577,80.168,12.1,4.8,3.6,0.8,1080,250.6
1750577017580,36.668,11.5,4.7,3.8,0.6,1080,250.3
1750577017586,57.877,12.5,5.1,4.0,1.5,1080,171.7
1750577017589,50.084,12.4,5.1,3.9,1.4,1080,361.7
1750577017593,46.960,12.2,5.1,3.8,1.2,1080,275.2
1750577017597,35.584,11.3,4.7,3.5,0.6,1080,260.9
1750577017605,55.502,12.4,5.0,3.8,1.5,1080,113.6
1750577017609,43.292,11.3,4.7,3.6,0.8,1080,283.7
1750577017613,53.460,12.0,5.2,3.9,1.1,1080,236.6
1750577017617,43.793,12.0,4.9,3.8,0.8,1080,291.4
1750577017621,54.293,12.3,4.9,3.9,1.5,1080,243.2
1750577017625,55.043,12.1,5.0,4.2,1.5,1080,243.6
1750577017629,56.460,12.3,5.1,3.9,1.3,1080,224.7
1750577017633,41.251,11.3,4.7,3.7,0.8,1080,294.5
1750577017636,49.042,11.7,4.8,4.0,1.2,1080,256.7
1750577017642,51.626,12.4,5.0,3.8,1.2,1080,190.3
1750577017645,40.042,11.4,4.6,3.6,0.8,1080,351.0
1750577017649,43.459,11.6,5.0,3.6,1.2,1080,226.2
1750577017653,43.834,11.6,4.8,3.8,0.7,1080,286.8
1750577017657,42.085,12.2,5.0,3.8,1.2,1080,246.0
1750577017663,45.459,12.1,5.0,3.8,1.5,1080,158.9
1750577017665,36.751,11.3,4.6,3.5,0.5,1080,571.0
1750577017669,44.043,11.8,4.8,3.8,0.8,1080,227.8
1750577017673,37.459,11.3,4.6,3.7,1.0,1080,281.6
1750577017677,107.919,11.9,4.8,3.9,1.5,1080,247.1
1750577017681,43.543,12.1,5.0,3.8,1.3,1080,249.6
1750577017685,45.750,11.7,4.8,3.7,1.2,1080,250.3
1750577017689,35.834,11.2,4.6,3.7,0.6,1080,232.7
1750577017693,45.667,12.3,4.9,4.1,1.1,1080,273.3
1750577017698,59.501,12.5,5.0,3.8,1.8,1080,198.2
1750577017703,50.209,12.3,5.0,4.0,1.1,1080,188.7
1750577017704,37.084,11.5,4.5,3.5,0.4,1080,645.5
1750577017709,40.917,12.1,4.8,3.8,1.2,1080,218.1
1750577017713,43.001,11.9,4.8,3.7,1.3,1080,281.7
1750577017717,45.209,12.0,4.9,3.6,1.2,1080,217.1
1750577017721,48.376,12.1,4.8,3.8,1.4,1080,287.0
1750577017725,46.501,11.9,5.1,3.8,1.2,1080,250.6
1750577017730,52.168,12.0,5.2,3.7,1.8,1080,195.0
1750577017734,50.209,12.2,5.0,3.8,1.2,1080,219.4
1750577017736,39.126,11.8,4.8,3.8,0.4,1080,476.2
1750577017740,40.542,11.6,4.8,3.7,0.8,1080,247.4
1750577017745,43.418,11.8,5.0,3.8,0.9,1080,248.1
1750577017750,42.709,11.9,4.9,3.7,1.4,1080,199.0
1750577017753,48.376,12.3,5.0,3.8,1.3,1080,281.5
1750577017757,47.834,12.6,5.1,4.1,1.3,1080,277.9
1750577017763,42.417,12.0,5.0,3.7,1.2,1080,159.2
1750577017765,49.793,12.3,5.1,3.9,1.2,1080,594.4
1750577017770,47.167,12.1,5.2,3.6,1.4,1080,202.9
1750577017773,45.251,11.7,4.6,3.5,0.5,1080,340.3
1750577017777,47.709,11.5,5.1,3.6,1.2,1080,240.7
1750577017780,50.084,11.6,4.7,3.6,0.9,1080,264.4
1750577017785,65.460,12.1,5.0,4.0,1.3,1080,237.7
1750577017789,52.876,11.8,4.9,3.7,1.2,1080,225.1
1750577017793,51.251,11.2,4.8,3.8,0.9,1080,253.1
1750577017797,68.210,11.8,5.0,3.8,1.0,1080,279.9
1750577017801,149.086,12.3,4.9,3.9,1.3,1080,250.5
1750577017808,1418.985,12.6,5.0,4.1,1.5,1080,172.1
1750577017809,64.459,11.7,5.1,3.8,1.9,1080,347.4
1750577017813,117.960,13.8,5.2,4.0,1.9,1080,263.1
1750577017817,71.251,11.7,4.9,3.8,1.2,1080,264.6
1750577017821,65.751,12.1,5.0,3.8,1.2,1080,271.5
1750577017825,53.751,12.3,5.1,3.9,1.2,1080,250.9
1750577017829,55.751,12.4,5.1,3.9,1.2,1080,220.9
1750577017833,144.628,36.5,15.1,12.2,2.6,1080,276.5
1750577017837,59.293,12.2,5.0,3.8,1.2,1080,264.4
1750577017842,79.501,12.7,5.2,4.2,1.7,1080,175.4
1750577017845,63.626,12.0,4.9,3.8,1.3,1080,395.7
1750577017849,75.752,12.8,4.8,4.0,1.5,1080,214.0
1750577017853,58.793,12.0,4.6,3.9,1.0,1080,319.3
1750577017857,53.293,12.0,4.8,3.8,1.4,1080,246.6
1750577017861,62.835,12.8,5.1,3.7,1.3,1080,233.3
1750577017865,69.959,12.0,5.0,3.9,1.3,1080,263.6
1750577017869,54.668,12.0,5.0,3.8,1.5,1080,226.7
1750577017873,60.251,11.6,5.2,3.6,0.9,1080,282.5
1750577017877,67.084,11.9,5.1,3.6,1.5,1080,232.4
1750577017882,69.709,12.1,4.9,4.1,1.3,1080,191.1
1750577017885,51.626,11.5,5.0,3.8,1.2,1080,414.4
1750577017889,48.668,12.2,4.8,4.0,1.2,1080,218.8
1750577017895,70.501,11.8,4.7,3.8,1.2,1080,167.6
1750577017898,47.417,11.6,4.7,3.8,1.0,1080,312.6
1750577017900,47.501,11.5,4.7,3.6,0.6,1080,468.0
1750577017907,58.668,12.2,4.8,4.2,0.9,1080,155.3
1750577017915,53.751,12.2,4.8,3.8,1.2,1080,126.2
1750577017918,54.417,12.2,4.5,3.8,0.8,1080,344.3
1750577017923,56.959,11.9,5.0,3.8,1.2,1080,196.6
1750577017924,47.293,11.2,4.8,3.5,0.4,1080,604.2
1750577017929,46.917,11.7,4.8,3.8,1.1,1080,208.4
1750577017933,48.793,12.0,4.8,3.9,1.4,1080,298.6
1750577017937,54.710,11.9,4.8,3.8,1.4,1080,209.2
1750577017941,51.626,11.8,5.0,3.8,1.1,1080,303.6
1750577017945,43.375,11.4,4.7,3.9,1.1,1080,249.2
1750577017949,46.334,11.9,4.8,3.8,1.1,1080,230.9
1750577017952,40.584,11.5,4.6,3.6,0.9,1080,289.0
1750577017959,66.168,12.7,5.2,4.2,2.0,1080,154.4
1750577017961,55.043,12.8,5.1,4.2,1.4,1080,418.7
1750577017965,48.751,11.8,4.7,3.8,1.4,1080,276.4
1750577017969,47.876,12.0,4.9,3.9,1.2,1080,231.7
1750577017973,42.626,11.4,4.8,3.7,0.9,1080,309.0
1750577017977,76.418,12.2,4.8,3.8,1.2,1080,243.7
1750577017981,49.168,11.7,4.9,4.0,1.2,1080,232.6
1750577017994,105.794,57.4,5.2,4.7,1.5,1080,79.6
1750577018000,62.752,11.9,4.8,4.0,1.5,1080,145.5
1750577018001,33.459,10.9,4.5,3.5,0.4,1080,2285.2
1750577018005,42.834,11.2,4.7,3.8,1.2,1080,267.7
1750577018009,45.209,11.5,4.7,3.9,1.0,1080,222.3
1750577018013,40.875,11.7,4.7,3.7,0.9,1080,284.4
1750577018017,42.543,11.4,4.6,3.6,1.0,1080,252.7
1750577018021,44.625,12.0,4.8,3.8,1.2,1080,247.4
1750577018025,42.168,11.5,4.5,3.6,0.8,1080,231.0
1750577018029,48.042,11.8,5.0,3.9,1.2,1080,235.2
1750577018033,48.210,11.8,4.9,3.8,1.1,1080,242.2
1750577018036,39.459,11.2,4.9,3.5,0.6,1080,310.9
1750577018040,36.334,11.3,4.8,3.6,0.5,1080,248.7
1750577018045,41.167,11.6,4.9,3.7,1.5,1080,243.6
1750577018049,41.709,11.6,4.7,3.6,0.9,1080,229.2
1750577018053,46.751,11.9,5.1,3.7,1.2,1080,268.3
1750577018061,42.918,11.9,4.8,3.6,1.6,1080,127.6
1750577018061,33.459,11.3,4.5,3.5,0.2,1080,7850.7
1750577018065,51.418,11.9,4.9,3.9,1.0,1080,242.6
1750577018069,47.793,11.7,4.8,3.7,1.3,1080,212.2
1750577018072,36.084,11.1,4.4,3.6,0.5,1080,340.6
1750577018077,79.460,11.6,40.6,3.9,1.0,1080,245.0
1750577018080,38.126,11.1,4.5,3.8,0.9,1080,254.2
1750577018085,39.626,11.8,4.6,3.6,1.0,1080,242.7
1750577018089,45.834,12.0,4.8,3.8,1.4,1080,225.1
1750577018093,44.126,11.6,4.8,3.7,1.4,1080,273.2
1750577018098,50.251,12.0,5.0,4.0,1.2,1080,188.6
1750577018104,49.584,12.0,5.2,3.9,1.7,1080,155.5
1750577018105,37.126,11.2,4.5,3.5,0.4,1080,3270.1
1750577018109,51.209,11.8,4.9,3.7,1.2,1080,234.1
1750577018113,46.251,11.7,4.8,3.7,0.8,1080,275.3
1750577018117,51.501,12.6,5.2,3.8,1.8,1080,234.5
1750577018122,55.334,12.7,5.3,3.7,1.2,1080,202.0
1750577018132,62.085,12.3,4.9,3.9,1.5,1080,95.4
1750577018132,31.292,10.8,4.3,3.5,0.2,1080,9689.0
1750577018133,35.417,11.4,4.6,3.5,0.6,1080,1665.5
1750577018137,70.334,11.9,4.9,3.8,1.2,1080,268.3
1750577018141,49.834,12.0,4.8,3.8,1.5,1080,219.5
1750577018147,49.335,12.2,5.0,3.8,1.5,1080,172.3
1750577018152,55.876,12.5,5.0,3.7,1.7,1080,188.8
1750577018153,33.417,11.1,4.5,3.4,0.2,1080,1347.4
1750577018157,47.709,11.6,4.8,3.8,1.1,1080,249.7
1750577018165,59.792,11.6,4.8,3.9,1.4,1080,133.8
1750577018171,86.210,12.6,5.0,3.8,1.2,1080,148.9
1750577018174,52.543,11.7,5.0,3.7,0.9,1080,407.3
1750577018182,55.043,12.0,4.9,3.7,1.5,1080,127.2
1750577018192,64.918,11.8,4.8,3.7,1.8,1080,92.3
1750577018194,53.001,11.1,4.6,3.5,1.0,1080,566.2
1750577018197,60.209,11.7,4.8,3.9,1.7,1080,401.9
1750577018201,60.418,11.7,5.2,3.8,1.5,1080,220.7
1750577018205,49.418,11.6,4.9,3.8,1.7,1080,267.1
1750577018210,69.501,11.7,4.9,3.9,1.4,1080,222.6
1750577018214,73.168,11.8,4.9,3.6,1.2,1080,207.9
1750577018217,55.376,12.0,5.1,3.6,1.5,1080,342.6
1750577018230,68.293,12.2,4.8,3.7,1.3,1080,81.0
1750577018238,58.626,12.1,4.9,4.0,1.6,1080,114.6
1750577018238,28.709,10.9,4.4,3.5,0.2,1080,10169.2
1750577018241,59.084,11.9,4.9,4.0,1.2,1080,377.3
1750577018245,52.084,11.8,4.9,3.9,1.4,1080,232.6
1750577018249,63.043,11.3,4.8,3.8,1.2,1080,268.3
1750577018253,60.876,11.8,5.0,3.9,1.4,1080,284.2
1750577018257,55.334,12.1,5.1,3.8,1.4,1080,249.9
1750577018261,67.792,12.5,5.0,4.0,1.6,1080,241.1
1750577018265,71.585,12.1,5.0,3.8,1.1,1080,257.2
1750577018270,54.126,12.1,5.1,3.8,1.6,1080,192.7
1750577018273,54.959,12.0,5.1,3.8,1.6,1080,290.0
1750577018277,103.252,36.1,20.7,4.4,1.9,1080,297.9
1750577018283,64.460,12.0,5.3,3.8,1.4,1080,165.1
1750577018298,70.960,11.7,4.9,4.1,1.6,1080,65.2
1750577018301,117.085,57.5,5.3,4.3,1.5,1080,350.6
1750577018305,63.293,11.9,4.9,4.0,1.1,1080,263.1
1750577018317,73.960,12.0,5.4,4.2,2.0,1080,81.8
1750577018318,44.584,11.8,5.0,3.7,1.2,1080,891.0
1750577018325,46.959,12.1,4.8,3.8,1.2,1080,144.8
1750577018337,43.417,12.1,4.9,3.8,1.3,1080,80.2
1750577018341,45.501,12.2,5.0,3.9,1.5,1080,301.3
1750577018345,39.459,11.6,4.8,3.9,1.1,1080,250.6
1750577018350,42.543,12.0,5.1,3.7,1.2,1080,205.9
1750577018352,33.042,11.3,4.6,3.6,0.6,1080,341.1
1750577018357,39.209,11.7,4.8,3.7,1.2,1080,236.4
1750577018361,42.584,11.9,4.8,3.6,1.8,1080,241.1
1750577018365,38.959,11.8,4.9,3.7,1.0,1080,266.5
1750577018369,43.876,11.7,5.0,3.8,1.3,1080,223.0
1750577018373,47.417,11.9,5.1,3.9,1.5,1080,270.1
1750577018377,52.043,11.5,5.0,3.7,1.4,1080,261.4
1750577018381,41.792,11.5,4.7,3.8,1.2,1080,246.0
1750577018385,44.292,11.1,4.8,3.8,1.0,1080,229.5
1750577018389,45.626,11.5,4.8,3.8,1.4,1080,244.7
1750577018394,51.876,12.1,5.0,3.7,1.2,1080,217.8
1750577018397,41.084,11.0,4.7,3.7,0.6,1080,356.6
1750577018401,42.792,12.1,5.0,3.9,1.2,1080,248.5
1750577018408,141.045,80.8,5.1,4.5,1.2,1080,131.7
1750577018410,476.718,11.0,4.5,3.5,0.6,1080,946.8
1750577018413,45.917,11.5,4.7,3.7,1.3,1080,297.5
1750577018417,38.209,11.3,4.6,3.7,1.2,1080,250.5
1750577018421,48.959,11.7,4.9,3.9,1.8,1080,203.1
1750577018425,36.292,11.5,4.8,3.9,0.8,1080,325.1
1750577018429,41.834,11.8,4.9,3.8,1.0,1080,217.0
1750577018433,50.251,11.9,5.1,4.0,1.5,1080,282.4
1750577018445,49.918,12.0,4.8,3.8,1.4,1080,78.8
1750577018449,46.334,11.6,5.1,4.1,1.4,1080,276.6
1750577018453,47.793,11.8,4.9,3.8,1.0,1080,272.0
1750577018457,42.584,11.7,4.8,3.9,0.6,1080,260.0
1750577018461,45.334,11.9,4.8,3.8,1.6,1080,238.9
1750577018465,44.250,12.1,4.8,3.8,1.1,1080,250.9
1750577018469,49.126,12.2,4.9,3.8,1.2,1080,209.4
1750577018473,52.001,12.0,4.9,3.9,1.0,1080,270.6
1750577018477,43.084,11.5,4.8,3.7,0.7,1080,253.6
1750577018480,37.709,11.4,5.0,3.7,0.9,1080,300.1
1750577018485,45.709,11.8,5.0,3.7,1.1,1080,210.2
1750577018489,44.918,11.5,4.9,3.7,1.0,1080,251.2
1750577018493,59.501,11.9,4.9,4.0,1.6,1080,233.9
1750577018504,56.126,11.9,5.1,4.2,1.4,1080,97.4
1750577018518,55.001,11.7,5.0,3.7,1.2,1080,71.0
1750577018518,35.501,10.8,4.3,3.5,0.2,1080,6381.2
1750577018518,30.834,10.7,4.3,3.5,0.2,1080,7516.3
1750577018518,31.376,10.8,4.3,3.5,0.2,1080,7270.3
1750577018535,57.918,12.0,5.0,3.8,1.5,1080,58.2
1750577018537,95.585,13.3,5.1,4.2,1.7,1080,920.6
1750577018538,42.168,10.8,4.4,3.4,0.7,1080,770.1
1750577018549,50.001,11.8,5.0,3.7,1.2,1080,86.0
1750577018553,56.626,11.4,5.0,3.7,1.1,1080,312.4
1750577018561,56.001,11.9,5.1,3.9,1.8,1080,121.2
1750577018565,47.960,12.3,5.0,3.8,1.2,1080,254.9
1750577018570,54.126,11.7,4.9,3.7,1.3,1080,207.4
1750577018573,56.292,11.4,4.6,3.8,0.8,1080,341.5
1750577018577,54.459,12.0,5.0,4.2,1.8,1080,228.3
1750577018581,52.459,11.8,4.7,3.9,1.0,1080,274.9
1750577018585,53.293,12.5,4.9,3.9,1.3,1080,234.4
1750577018590,54.709,12.2,5.1,3.8,1.5,1080,178.6
1750577018593,39.542,11.3,4.8,3.6,0.8,1080,424.5
1750577018597,47.043,11.6,5.0,3.8,0.8,1080,257.3
1750577018601,55.460,11.8,5.1,3.8,1.1,1080,213.0
1750577018605,48.126,11.4,4.8,3.6,0.8,1080,314.2
1750577018609,48.834,11.7,5.0,3.8,1.2,1080,216.2
1750577018613,57.584,11.6,4.8,3.7,1.0,1080,288.4
1750577018617,49.167,12.2,5.0,3.7,1.6,1080,228.1
1750577018622,58.501,11.8,5.1,3.8,1.6,1080,205.8
1750577018625,58.793,11.7,4.9,4.2,1.3,1080,336.3
1750577018629,38.209,11.3,4.7,3.8,1.1,1080,234.2
1750577018633,50.960,11.9,4.8,3.7,1.3,1080,236.7
1750577018637,33.001,11.2,4.8,3.7,0.8,1080,308.4
1750577018641,88.835,11.4,4.7,43.7,1.5,1080,255.2
1750577018645,46.167,12.1,4.9,4.0,1.2,1080,218.0
1750577018649,41.459,11.8,4.8,3.8,1.3,1080,237.7
1750577018652,35.292,11.4,4.9,3.8,0.9,1080,312.1
1750577018657,47.084,11.8,5.0,3.7,1.2,1080,218.4
1750577018661,52.501,13.2,5.4,4.2,2.0,1080,261.7
1750577018665,50.459,11.6,5.1,3.8,1.2,1080,252.4
1750577018669,42.084,11.5,5.0,3.7,1.0,1080,236.7
1750577018673,41.918,12.0,4.8,3.8,1.3,1080,236.4
1750577018676,35.417,11.5,5.0,3.7,0.7,1080,318.8
1750577018683,42.459,11.7,4.9,3.8,1.2,1080,151.5
1750577018691,41.209,11.8,5.0,3.8,1.2,1080,118.7
1750577018693,32.667,11.2,4.7,3.5,0.5,1080,958.1
1750577018697,48.626,12.4,5.1,3.7,1.7,1080,238.3
1750577018704,43.585,11.9,4.8,3.9,1.2,1080,139.5
1750577018705,31.625,11.0,4.6,3.5,0.5,1080,1388.2
1750577018709,37.751,11.6,4.9,3.6,1.2,1080,218.7
1750577018713,47.584,11.9,5.0,4.0,1.5,1080,274.1
1750577018719,44.542,11.8,4.8,3.9,1.6,1080,155.4
1750577018731,52.001,11.5,4.9,3.9,1.4,1080,87.1
1750577018737,54.001,11.9,5.1,3.8,1.0,1080,161.7
1750577018741,47.876,11.7,4.9,4.0,1.2,1080,236.3
1750577018745,60.876,12.9,5.2,4.0,2.2,1080,248.3
1750577018750,58.460,12.1,5.0,3.8,1.5,1080,218.6
1750577018760,52.418,11.6,5.0,3.8,1.4,1080,102.5
1750577018761,67.252,12.6,5.3,3.9,1.5,1080,773.3
1750577018765,56.668,11.9,5.2,4.0,1.3,1080,254.2
1750577018770,57.042,12.0,5.2,4.0,1.5,1080,204.1
1750577018773,51.793,11.2,4.6,3.8,0.9,1080,346.3
1750577018776,48.293,11.4,4.8,3.7,1.2,1080,252.7
1750577018781,46.334,11.5,5.0,3.7,1.5,1080,245.2
1750577018785,52.084,11.5,4.9,3.8,1.8,1080,216.3
1750577018789,56.876,12.0,5.1,3.8,1.3,1080,250.0
1750577018794,59.793,12.8,5.4,3.9,1.7,1080,201.3
1750577018797,59.127,12.0,5.2,4.0,1.7,1080,358.6
1750577018801,50.668,12.8,5.0,4.1,1.2,1080,272.4
1750577018805,52.293,13.8,5.0,4.1,1.0,1080,252.5
1750577018809,55.668,11.8,4.8,3.8,1.3,1080,206.2
1750577018813,44.334,11.6,5.2,3.6,1.5,1080,246.1
1750577018820,50.084,11.5,5.0,3.8,1.3,1080,147.2
1750577018821,38.042,11.0,4.6,3.5,0.4,1080,1434.7
1750577018824,42.334,10.8,4.8,3.6,0.9,1080,293.0
1750577018835,274.297,35.7,14.9,12.2,2.3,1080,98.9
1750577018848,236.004,39.7,15.1,12.5,1.8,1080,75.7
1750577018850,663.846,36.1,16.1,12.1,2.3,1080,578.8
1750577018853,75.419,12.4,5.4,4.6,1.6,1080,275.6
1750577018868,57.251,11.7,5.2,3.8,1.6,1080,66.7
1750577018870,52.126,11.7,4.8,3.8,1.1,1080,652.7
1750577018873,51.418,11.6,5.0,3.7,1.5,1080,325.1
1750577018879,50.668,12.0,5.0,3.9,1.3,1080,153.7
1750577018881,199.629,33.8,14.8,11.8,1.5,1080,721.3
1750577018897,59.793,12.0,5.2,3.6,1.2,1080,59.3
1750577018903,206.046,12.7,5.3,4.0,1.5,1080,199.3
1750577018905,40.750,11.5,4.6,3.7,1.2,1080,460.6
1750577018916,111.002,12.6,5.2,4.0,1.7,1080,86.2
1750577018916,31.000,11.2,4.3,3.6,0.2,1080,6503.9
1750577018917,38.834,11.0,4.6,3.5,0.2,1080,1272.3
1750577018921,216.921,35.4,14.9,12.5,2.8,1080,268.9
1750577018926,148.128,39.3,15.2,13.1,2.4,1080,211.6
1750577018935,240.296,34.7,15.4,12.5,2.5,1080,107.3
