timestamp,total_time_ms,preprocess_ms,find_gap_ms,find_best_point_ms,control_ms,scan_size,frequency_hz
1750584585338,0.041,0.015,0.005,0.004,0.001,1080,191.6
1750584585341,0.043,0.013,0.004,0.003,0.001,1080,364.2
1750584585345,0.071,0.022,0.005,0.004,0.001,1080,242.6
1750584585349,0.061,0.014,0.005,0.004,0.001,1080,245.5
1750584585353,0.054,0.015,0.005,0.004,0.001,1080,221.8
1750584585358,0.050,0.014,0.005,0.004,0.001,1080,231.9
1750584585361,0.050,0.015,0.005,0.004,0.001,1080,326.2
1750584585368,0.054,0.015,0.005,0.004,0.001,1080,137.3
1750584585369,0.039,0.014,0.004,0.004,0.000,1080,1792.1
1750584585373,0.048,0.013,0.004,0.004,0.001,1080,237.0
1750584585377,0.055,0.015,0.005,0.004,0.001,1080,220.2
1750584585381,0.043,0.015,0.005,0.003,0.001,1080,299.9
1750584585385,0.035,0.013,0.004,0.004,0.000,1080,249.9
1750584585389,0.045,0.013,0.004,0.003,0.000,1080,247.1
1750584585402,0.055,0.014,0.005,0.004,0.001,1080,74.4
1750584585405,0.050,0.014,0.004,0.004,0.001,1080,382.6
1750584585409,0.055,0.014,0.005,0.004,0.001,1080,247.2
1750584585413,0.038,0.013,0.004,0.004,0.000,1080,257.5
1750584585417,0.039,0.013,0.004,0.004,0.001,1080,233.3
1750584585421,0.041,0.013,0.004,0.004,0.000,1080,267.2
1750584585425,0.038,0.014,0.004,0.004,0.001,1080,248.5
1750584585429,0.039,0.014,0.005,0.004,0.001,1080,249.5
1750584585433,0.048,0.014,0.004,0.004,0.001,1080,247.2
1750584585438,0.053,0.015,0.005,0.004,0.002,1080,216.6
1750584585441,0.041,0.014,0.005,0.003,0.001,1080,291.3
1750584585446,0.038,0.013,0.004,0.004,0.000,1080,219.3
1750584585449,0.040,0.013,0.004,0.003,0.000,1080,306.0
1750584585454,0.041,0.014,0.005,0.004,0.000,1080,211.5
1750584585457,0.041,0.014,0.004,0.004,0.001,1080,270.8
1750584585461,0.039,0.013,0.004,0.004,0.001,1080,281.0
1750584585465,0.043,0.014,0.004,0.004,0.001,1080,240.2
1750584585469,0.051,0.014,0.005,0.004,0.002,1080,226.8
1750584585473,0.050,0.014,0.005,0.004,0.001,1080,270.7
1750584585478,0.065,0.015,0.005,0.004,0.001,1080,205.9
1750584585481,0.054,0.013,0.004,0.004,0.000,1080,341.9
1750584585486,0.051,0.014,0.005,0.004,0.000,1080,211.7
1750584585489,0.055,0.015,0.005,0.004,0.001,1080,306.0
1750584585493,0.045,0.014,0.005,0.004,0.001,1080,248.7
1750584585497,0.050,0.014,0.005,0.004,0.001,1080,219.0
1750584585501,0.039,0.014,0.005,0.004,0.001,1080,290.4
1750584585505,0.051,0.014,0.005,0.003,0.002,1080,239.6
1750584585509,0.045,0.013,0.004,0.004,0.001,1080,267.3
1750584585514,0.107,0.014,0.005,0.004,0.000,1080,211.5
1750584585518,0.076,0.014,0.005,0.004,0.000,1080,242.2
1750584585521,0.048,0.014,0.005,0.004,0.001,1080,313.2
1750584585525,0.053,0.014,0.005,0.004,0.001,1080,252.2
1750584585529,0.054,0.014,0.004,0.004,0.001,1080,220.7
1750584585533,0.050,0.014,0.004,0.004,0.001,1080,252.1
1750584585538,0.057,0.015,0.005,0.004,0.002,1080,223.1
1750584585548,0.081,0.015,0.005,0.004,0.001,1080,99.2
1750584585548,0.038,0.013,0.004,0.003,0.000,1080,2949.0
1750584585549,0.045,0.014,0.004,0.003,0.000,1080,995.2
1750584585553,0.049,0.014,0.005,0.004,0.001,1080,270.5
1750584585557,0.038,0.014,0.005,0.004,0.001,1080,225.1
1750584585561,0.043,0.014,0.005,0.004,0.001,1080,284.4
1750584585565,0.047,0.015,0.005,0.004,0.001,1080,249.1
1750584585569,0.047,0.014,0.005,0.004,0.001,1080,244.0
1750584585573,0.037,0.013,0.004,0.004,0.001,1080,222.8
1750584585578,0.051,0.014,0.005,0.004,0.000,1080,226.6
1750584585581,0.038,0.014,0.004,0.004,0.000,1080,287.2
1750584585585,0.051,0.014,0.005,0.004,0.001,1080,285.0
1750584585589,0.067,0.015,0.005,0.004,0.001,1080,254.4
1750584585593,0.047,0.014,0.004,0.004,0.001,1080,247.1
1750584585597,0.049,0.014,0.005,0.004,0.002,1080,217.2
1750584585601,0.050,0.014,0.005,0.004,0.001,1080,282.5
1750584585605,0.041,0.014,0.005,0.005,0.000,1080,223.6
1750584585609,0.035,0.013,0.004,0.003,0.000,1080,304.3
1750584585614,0.043,0.014,0.005,0.004,0.000,1080,208.4
1750584585617,0.052,0.015,0.005,0.004,0.001,1080,271.7
1750584585621,0.066,0.015,0.005,0.004,0.001,1080,275.4
1750584585625,0.053,0.013,0.004,0.004,0.001,1080,249.9
1750584585629,0.056,0.014,0.005,0.004,0.001,1080,245.0
1750584585633,0.067,0.014,0.005,0.004,0.001,1080,242.6
1750584585638,0.044,0.013,0.004,0.004,0.001,1080,206.4
1750584585641,0.044,0.014,0.004,0.004,0.000,1080,289.6
1750584585646,0.047,0.015,0.005,0.004,0.001,1080,236.8
1750584585649,0.046,0.014,0.005,0.004,0.001,1080,307.0
1750584585653,0.048,0.014,0.005,0.004,0.001,1080,251.8
1750584585657,0.054,0.015,0.005,0.004,0.001,1080,220.6
1750584585661,0.044,0.014,0.005,0.004,0.001,1080,286.3
1750584585665,0.059,0.015,0.005,0.004,0.002,1080,234.2
1750584585669,0.076,0.014,0.005,0.004,0.001,1080,268.1
1750584585674,0.036,0.013,0.004,0.003,0.000,1080,210.4
1750584585678,0.098,0.014,0.005,0.004,0.000,1080,242.3
1750584585681,0.037,0.014,0.005,0.004,0.001,1080,320.7
1750584585685,0.035,0.014,0.005,0.004,0.001,1080,251.4
1750584585689,0.039,0.013,0.004,0.004,0.001,1080,249.1
1750584585693,0.038,0.013,0.004,0.004,0.001,1080,248.6
1750584585697,0.049,0.014,0.005,0.004,0.001,1080,218.5
1750584585701,0.043,0.014,0.004,0.004,0.001,1080,283.3
1750584585706,0.038,0.014,0.005,0.004,0.000,1080,217.9
1750584585709,0.045,0.014,0.005,0.004,0.001,1080,305.3
1750584585713,0.045,0.014,0.005,0.004,0.001,1080,217.6
1750584585717,0.038,0.014,0.004,0.004,0.001,1080,257.6
1750584585721,0.039,0.014,0.004,0.004,0.001,1080,282.4
1750584585725,0.043,0.014,0.005,0.004,0.002,1080,240.6
1750584585729,0.059,0.015,0.005,0.004,0.002,1080,254.2
1750584585734,0.046,0.013,0.004,0.003,0.000,1080,216.1
1750584585738,0.048,0.014,0.005,0.004,0.000,1080,234.8
1750584585741,0.039,0.015,0.005,0.004,0.000,1080,279.9
1750584585745,0.053,0.016,0.005,0.007,0.001,1080,273.0
1750584585749,0.041,0.015,0.005,0.004,0.001,1080,260.8
1750584585753,0.046,0.015,0.005,0.004,0.001,1080,249.4
1750584585758,0.051,0.015,0.005,0.004,0.001,1080,201.3
1750584585761,0.059,0.014,0.005,0.004,0.001,1080,276.4
1750584585765,0.044,0.014,0.004,0.004,0.001,1080,293.4
1750584585769,0.038,0.013,0.004,0.003,0.000,1080,258.2
1750584585774,0.034,0.014,0.005,0.004,0.000,1080,206.5
1750584585777,0.035,0.013,0.004,0.004,0.001,1080,275.5
1750584585781,0.045,0.013,0.004,0.004,0.001,1080,278.4
1750584585785,0.038,0.013,0.004,0.004,0.001,1080,247.4
1750584585789,0.046,0.014,0.004,0.004,0.001,1080,246.1
1750584585793,0.051,0.014,0.005,0.004,0.001,1080,218.9
1750584585797,0.036,0.013,0.004,0.003,0.001,1080,266.6
1750584585801,0.068,0.013,0.004,0.003,0.000,1080,272.7
1750584585806,0.092,0.064,0.004,0.004,0.000,1080,215.1
1750584585809,0.043,0.014,0.004,0.004,0.001,1080,307.2
1750584585814,0.051,0.014,0.004,0.004,0.001,1080,184.8
1750584585817,0.038,0.013,0.004,0.004,0.001,1080,320.1
1750584585821,0.051,0.014,0.005,0.004,0.001,1080,281.6
1750584585825,0.069,0.015,0.005,0.004,0.001,1080,238.1
1750584585829,0.039,0.013,0.005,0.003,0.001,1080,267.2
1750584585834,0.070,0.013,0.004,0.003,0.000,1080,213.4
1750584585838,0.042,0.013,0.004,0.003,0.000,1080,242.2
1750584585846,0.047,0.015,0.005,0.004,0.002,1080,117.1
1750584585849,0.048,0.014,0.004,0.004,0.001,1080,379.4
1750584585853,0.053,0.014,0.005,0.004,0.001,1080,219.4
1750584585857,0.055,0.015,0.005,0.004,0.001,1080,246.2
1750584585861,0.055,0.013,0.004,0.004,0.001,1080,254.7
1750584585865,0.040,0.013,0.004,0.004,0.000,1080,291.6
1750584585869,0.109,0.013,0.004,0.003,0.000,1080,250.2
1750584585882,0.050,0.014,0.005,0.004,0.001,1080,73.1
1750584585887,0.070,0.015,0.005,0.004,0.001,1080,245.0
1750584585889,0.039,0.014,0.005,0.004,0.001,1080,441.9
1750584585894,0.043,0.013,0.004,0.003,0.000,1080,211.3
1750584585897,0.064,0.032,0.004,0.003,0.001,1080,274.6
1750584585902,0.042,0.014,0.005,0.004,0.000,1080,228.0
1750584585909,0.058,0.016,0.005,0.004,0.001,1080,141.6
1750584585911,0.054,0.014,0.004,0.003,0.001,1080,408.4
1750584585915,0.054,0.014,0.004,0.003,0.001,1080,248.3
1750584585917,0.046,0.014,0.004,0.004,0.001,1080,457.7
1750584585921,0.053,0.015,0.005,0.004,0.001,1080,266.5
1750584585925,0.037,0.013,0.004,0.004,0.001,1080,265.7
1750584585929,0.085,0.013,0.004,0.003,0.001,1080,251.7
1750584585933,0.050,0.013,0.004,0.003,0.000,1080,244.3
1750584585946,0.060,0.015,0.005,0.004,0.001,1080,75.8
1750584585949,0.046,0.014,0.004,0.004,0.001,1080,346.8
1750584585953,0.051,0.014,0.005,0.004,0.001,1080,252.3
1750584585958,0.038,0.015,0.004,0.003,0.000,1080,197.8
1750584585961,0.041,0.013,0.004,0.003,0.000,1080,354.8
1750584585965,0.055,0.014,0.005,0.004,0.000,1080,232.3
1750584585969,0.046,0.015,0.005,0.004,0.001,1080,269.6
1750584585974,0.049,0.014,0.004,0.004,0.002,1080,180.8
1750584585977,0.049,0.014,0.004,0.003,0.001,1080,351.4
1750584585981,0.052,0.014,0.005,0.004,0.001,1080,269.9
1750584585985,0.054,0.014,0.005,0.004,0.001,1080,239.6
1750584585989,0.036,0.013,0.004,0.004,0.000,1080,267.0
1750584585994,0.049,0.014,0.005,0.004,0.000,1080,208.5
1750584585998,0.048,0.014,0.005,0.004,0.001,1080,241.7
1750584586001,0.045,0.014,0.004,0.004,0.001,1080,327.6
1750584586011,0.054,0.014,0.005,0.004,0.001,1080,100.2
1750584586013,0.046,0.014,0.004,0.004,0.001,1080,497.9
1750584586018,0.081,0.015,0.005,0.004,0.002,1080,209.6
1750584586021,0.036,0.013,0.004,0.003,0.000,1080,263.1
1750584586025,0.038,0.014,0.005,0.004,0.000,1080,246.4
1750584586029,0.042,0.015,0.006,0.004,0.001,1080,290.1
1750584586033,0.046,0.015,0.005,0.004,0.001,1080,249.5
1750584586037,0.041,0.014,0.004,0.004,0.001,1080,227.3
1750584586041,0.050,0.014,0.005,0.004,0.001,1080,277.1
1750584586045,0.062,0.014,0.005,0.004,0.001,1080,237.2
1750584586049,0.050,0.014,0.005,0.004,0.001,1080,264.2
1750584586054,0.039,0.015,0.006,0.004,0.000,1080,214.5
1750584586057,0.042,0.014,0.005,0.004,0.000,1080,271.0
1750584586061,0.040,0.014,0.005,0.004,0.000,1080,235.4
1750584586065,0.058,0.015,0.005,0.004,0.001,1080,298.0
1750584586069,0.090,0.015,0.005,0.004,0.001,1080,251.1
1750584586073,0.050,0.014,0.004,0.004,0.001,1080,247.3
1750584586077,0.046,0.014,0.005,0.004,0.001,1080,218.6
1750584586081,0.059,0.014,0.005,0.004,0.001,1080,252.7
1750584586085,0.046,0.014,0.005,0.004,0.000,1080,248.7
1750584586089,0.048,0.014,0.005,0.004,0.001,1080,291.4
1750584586094,0.048,0.014,0.005,0.004,0.000,1080,209.7
1750584586097,0.055,0.015,0.005,0.004,0.001,1080,274.0
1750584586101,0.048,0.015,0.005,0.004,0.001,1080,279.6
1750584586105,0.050,0.014,0.004,0.004,0.001,1080,248.7
1750584586109,0.045,0.014,0.005,0.004,0.001,1080,251.0
1750584586113,0.057,0.014,0.005,0.004,0.001,1080,237.4
1750584586117,0.036,0.013,0.004,0.003,0.001,1080,244.9
1750584586121,0.040,0.013,0.004,0.003,0.000,1080,229.8
1750584586125,0.050,0.014,0.005,0.004,0.000,1080,251.5
1750584586129,0.050,0.015,0.005,0.004,0.001,1080,291.2
1750584586133,0.050,0.015,0.005,0.004,0.001,1080,255.0
1750584586137,0.052,0.014,0.004,0.004,0.001,1080,224.8
1750584586141,0.052,0.014,0.004,0.004,0.001,1080,275.9
1750584586145,0.046,0.014,0.005,0.004,0.002,1080,237.2
1750584586149,0.047,0.013,0.004,0.003,0.000,1080,276.0
1750584586154,0.039,0.013,0.004,0.003,0.000,1080,207.0
1750584586158,0.048,0.014,0.005,0.004,0.000,1080,232.0
1750584586161,0.186,0.015,0.005,0.004,0.001,1080,340.7
1750584586165,0.042,0.015,0.005,0.004,0.001,1080,250.1
1750584586169,0.046,0.014,0.004,0.004,0.001,1080,250.4
1750584586173,0.049,0.014,0.005,0.004,0.001,1080,241.3
1750584586177,0.049,0.015,0.005,0.004,0.001,1080,224.8
1750584586181,0.038,0.014,0.004,0.003,0.000,1080,260.3
1750584586185,0.038,0.014,0.005,0.004,0.000,1080,241.4
1750584586189,0.043,0.014,0.005,0.004,0.000,1080,292.2
1750584586193,0.044,0.015,0.005,0.004,0.001,1080,249.4
1750584586197,0.044,0.014,0.004,0.004,0.001,1080,226.3
1750584586201,0.050,0.014,0.004,0.004,0.001,1080,279.4
1750584586205,0.048,0.014,0.005,0.004,0.001,1080,244.3
1750584586209,0.058,0.014,0.005,0.004,0.002,1080,242.4
1750584586213,0.039,0.013,0.004,0.004,0.000,1080,223.9
1750584586218,0.041,0.015,0.005,0.004,0.001,1080,234.7
1750584586221,0.039,0.014,0.005,0.004,0.000,1080,279.3
1750584586225,0.050,0.014,0.005,0.004,0.001,1080,287.9
1750584586229,0.054,0.015,0.005,0.004,0.001,1080,246.8
1750584586233,0.056,0.015,0.005,0.004,0.001,1080,249.2
1750584586237,0.056,0.015,0.005,0.004,0.001,1080,223.3
1750584586241,0.048,0.014,0.005,0.004,0.001,1080,265.3
1750584586246,0.047,0.015,0.005,0.004,0.000,1080,221.8
1750584586249,0.041,0.015,0.005,0.004,0.001,1080,315.0
1750584586254,0.044,0.014,0.004,0.004,0.000,1080,211.1
1750584586257,0.048,0.015,0.005,0.004,0.001,1080,260.6
1750584586261,0.046,0.014,0.005,0.004,0.001,1080,285.9
1750584586265,0.044,0.014,0.004,0.004,0.001,1080,250.6
1750584586269,0.049,0.014,0.005,0.003,0.001,1080,223.6
1750584586273,0.049,0.014,0.005,0.004,0.001,1080,247.9
1750584586278,0.034,0.014,0.005,0.004,0.001,1080,222.7
1750584586281,0.046,0.014,0.005,0.004,0.001,1080,280.6
1750584586285,0.042,0.014,0.004,0.004,0.000,1080,297.1
1750584586289,0.044,0.014,0.005,0.004,0.001,1080,250.2
1750584586299,0.061,0.014,0.005,0.004,0.001,1080,96.8
1750584586301,0.042,0.013,0.004,0.004,0.001,1080,623.4
1750584586305,0.043,0.014,0.005,0.004,0.001,1080,230.5
1750584586309,0.051,0.013,0.004,0.004,0.001,1080,261.1
1750584586314,0.040,0.014,0.005,0.004,0.000,1080,214.6
1750584586318,0.037,0.014,0.004,0.004,0.000,1080,242.2
1750584586331,0.052,0.015,0.005,0.004,0.002,1080,77.9
1750584586333,0.041,0.013,0.004,0.004,0.001,1080,447.8
1750584586338,0.063,0.015,0.005,0.004,0.001,1080,181.7
1750584586341,0.038,0.013,0.004,0.003,0.001,1080,387.1
1750584586346,0.040,0.013,0.004,0.004,0.001,1080,213.3
1750584586349,0.043,0.013,0.004,0.004,0.000,1080,307.6
1750584586353,0.041,0.013,0.004,0.004,0.001,1080,245.3
1750584586357,0.046,0.014,0.004,0.004,0.001,1080,227.6
1750584586361,0.037,0.013,0.004,0.004,0.001,1080,280.2
1750584586365,0.054,0.014,0.004,0.004,0.001,1080,242.2
1750584586369,0.075,0.015,0.005,0.004,0.002,1080,248.2
1750584586373,0.040,0.013,0.004,0.003,0.001,1080,221.6
1750584586378,0.046,0.014,0.005,0.004,0.000,1080,231.6
1750584586381,0.060,0.014,0.005,0.004,0.001,1080,328.7
1750584586394,0.052,0.015,0.005,0.004,0.001,1080,75.4
1750584586398,0.064,0.014,0.005,0.004,0.001,1080,297.0
1750584586401,0.043,0.014,0.005,0.003,0.001,1080,253.3
1750584586405,0.036,0.013,0.004,0.003,0.000,1080,249.8
1750584586409,0.047,0.014,0.005,0.004,0.001,1080,296.9
1750584586413,0.035,0.013,0.004,0.003,0.000,1080,250.8
1750584586417,0.044,0.014,0.004,0.004,0.001,1080,228.5
1750584586421,0.045,0.014,0.004,0.004,0.001,1080,275.7
1750584586425,0.044,0.014,0.004,0.004,0.001,1080,245.0
1750584586429,0.056,0.015,0.005,0.004,0.001,1080,245.2
1750584586433,0.045,0.014,0.005,0.004,0.001,1080,246.3
1750584586438,0.047,0.015,0.005,0.004,0.000,1080,200.9
1750584586441,0.045,0.013,0.004,0.003,0.000,1080,362.9
1750584586446,0.049,0.013,0.004,0.004,0.001,1080,208.5
1750584586449,0.054,0.014,0.004,0.004,0.001,1080,300.0
1750584586453,0.046,0.013,0.004,0.004,0.001,1080,257.9
1750584586457,0.053,0.014,0.004,0.004,0.001,1080,222.7
1750584586461,0.052,0.014,0.004,0.004,0.001,1080,280.1
1750584586465,0.062,0.015,0.005,0.004,0.001,1080,241.9
1750584586469,0.053,0.014,0.005,0.004,0.001,1080,249.5
1750584586474,0.041,0.013,0.004,0.003,0.000,1080,219.7
1750584586478,0.045,0.013,0.004,0.004,0.001,1080,237.3
1750584586485,0.068,0.015,0.005,0.004,0.001,1080,133.7
1750584586488,0.051,0.014,0.005,0.004,0.001,1080,368.1
1750584586497,0.059,0.014,0.005,0.004,0.001,1080,107.3
1750584586499,0.044,0.014,0.004,0.003,0.001,1080,710.6
1750584586502,0.070,0.015,0.005,0.004,0.001,1080,298.1
1750584586505,0.058,0.014,0.004,0.004,0.001,1080,350.1
1750584586509,0.059,0.014,0.005,0.004,0.001,1080,247.4
1750584586513,0.064,0.015,0.005,0.004,0.002,1080,250.1
1750584586517,0.059,0.015,0.004,0.004,0.002,1080,224.7
1750584586521,0.041,0.014,0.004,0.004,0.001,1080,285.4
1750584586525,0.050,0.015,0.005,0.004,0.002,1080,241.8
1750584586529,0.051,0.014,0.005,0.004,0.001,1080,252.8
1750584586533,0.046,0.013,0.004,0.004,0.000,1080,224.1
1750584586538,0.046,0.016,0.005,0.004,0.000,1080,230.3
1750584586541,0.051,0.014,0.005,0.004,0.000,1080,284.0
1750584586545,0.205,0.015,0.005,0.004,0.001,1080,278.7
1750584586549,0.056,0.015,0.005,0.004,0.001,1080,249.5
1750584586553,0.060,0.014,0.004,0.004,0.002,1080,248.3
1750584586558,0.055,0.014,0.005,0.004,0.001,1080,216.9
1750584586561,0.061,0.015,0.005,0.004,0.001,1080,254.3
1750584586565,0.048,0.014,0.004,0.004,0.001,1080,288.8
1750584586569,0.046,0.014,0.004,0.003,0.001,1080,257.2
1750584586573,0.052,0.014,0.005,0.006,0.001,1080,246.4
1750584586577,0.052,0.014,0.005,0.004,0.001,1080,221.6
1750584586581,0.051,0.014,0.004,0.004,0.001,1080,290.2
1750584586592,0.056,0.014,0.004,0.003,0.002,1080,90.0
1750584586593,0.039,0.013,0.004,0.003,0.000,1080,1172.2
1750584586598,0.064,0.015,0.005,0.004,0.001,1080,200.3
1750584586601,0.047,0.013,0.005,0.004,0.001,1080,321.6
1750584586605,0.042,0.013,0.004,0.004,0.000,1080,257.9
1750584586609,0.045,0.013,0.004,0.004,0.001,1080,246.7
1750584586613,0.049,0.014,0.004,0.006,0.001,1080,248.5
1750584586617,0.049,0.014,0.005,0.006,0.001,1080,225.6
1750584586621,0.040,0.013,0.005,0.004,0.001,1080,280.8
1750584586625,0.063,0.014,0.005,0.004,0.001,1080,235.3
1750584586629,0.047,0.013,0.004,0.004,0.001,1080,267.7
1750584586633,0.045,0.013,0.004,0.004,0.000,1080,214.6
1750584586638,0.045,0.014,0.005,0.004,0.000,1080,235.8
1750584586653,0.065,0.015,0.005,0.008,0.001,1080,64.9
1750584586653,0.034,0.013,0.004,0.003,0.000,1080,7113.0
1750584586657,0.044,0.014,0.004,0.004,0.001,1080,242.1
1750584586661,0.044,0.013,0.004,0.004,0.000,1080,299.2
1750584586666,0.055,0.013,0.004,0.004,0.000,1080,208.9
1750584586669,0.035,0.013,0.004,0.003,0.000,1080,305.5
1750584586682,0.060,0.015,0.005,0.004,0.001,1080,76.0
1750584586686,0.048,0.014,0.005,0.004,0.001,1080,264.5
1750584586689,0.046,0.014,0.004,0.004,0.001,1080,314.2
1750584586693,0.038,0.015,0.004,0.004,0.000,1080,219.1
1750584586698,0.039,0.013,0.004,0.003,0.001,1080,235.2
1750584586701,0.037,0.013,0.004,0.004,0.000,1080,272.8
1750584586714,0.049,0.015,0.005,0.004,0.001,1080,78.4
1750584586717,0.062,0.015,0.005,0.004,0.002,1080,301.6
1750584586721,0.043,0.013,0.004,0.003,0.001,1080,250.9
1750584586725,0.042,0.014,0.005,0.004,0.000,1080,248.9
1750584586729,0.045,0.014,0.005,0.004,0.001,1080,297.8
1750584586734,0.047,0.015,0.005,0.004,0.000,1080,212.3
1750584586749,0.093,0.015,0.005,0.004,0.001,1080,64.5
1750584586750,0.039,0.013,0.004,0.003,0.001,1080,2048.8
1750584586753,0.055,0.014,0.005,0.004,0.001,1080,290.4
1750584586757,0.042,0.013,0.004,0.003,0.000,1080,238.7
1750584586761,0.056,0.014,0.004,0.004,0.000,1080,232.2
1750584586765,0.036,0.014,0.004,0.004,0.001,1080,259.9
1750584586769,0.053,0.014,0.005,0.006,0.001,1080,286.4
1750584586780,0.064,0.015,0.005,0.004,0.005,1080,92.9
1750584586781,0.042,0.013,0.004,0.003,0.000,1080,811.9
1750584586785,0.067,0.014,0.005,0.004,0.001,1080,223.2
1750584586789,0.047,0.014,0.004,0.003,0.001,1080,280.5
1750584586794,0.042,0.014,0.005,0.004,0.000,1080,212.6
1750584586798,0.048,0.014,0.005,0.004,0.001,1080,240.2
1750584586811,0.065,0.016,0.005,0.004,0.002,1080,77.3
1750584586813,0.055,0.013,0.004,0.004,0.001,1080,467.9
1750584586818,0.089,0.014,0.005,0.004,0.001,1080,201.8
1750584586821,0.051,0.014,0.005,0.004,0.001,1080,276.3
1750584586825,0.053,0.015,0.005,0.004,0.000,1080,243.6
1750584586829,0.048,0.014,0.005,0.004,0.001,1080,281.1
1750584586845,0.097,0.015,0.005,0.004,0.001,1080,63.8
1750584586845,0.059,0.013,0.004,0.003,0.000,1080,2148.5
1750584586849,0.050,0.013,0.004,0.007,0.001,1080,275.7
1750584586854,0.043,0.013,0.004,0.003,0.000,1080,212.4
1750584586858,0.045,0.014,0.005,0.004,0.000,1080,237.6
1750584586861,0.042,0.014,0.005,0.004,0.000,1080,273.7
1750584586866,0.059,0.015,0.005,0.006,0.001,1080,199.2
1750584586875,0.054,0.014,0.005,0.004,0.002,1080,120.6
1750584586878,0.059,0.014,0.005,0.008,0.001,1080,268.5
1750584586881,0.055,0.013,0.005,0.004,0.001,1080,350.3
1750584586885,0.035,0.013,0.004,0.003,0.000,1080,284.1
1750584586889,0.038,0.013,0.004,0.003,0.000,1080,248.3
1750584586893,0.045,0.013,0.005,0.003,0.000,1080,255.1
1750584586901,0.054,0.014,0.005,0.004,0.001,1080,128.2
1750584586901,0.034,0.013,0.004,0.003,0.000,1080,1666.5
1750584586906,0.047,0.014,0.005,0.004,0.001,1080,217.1
1750584586909,0.051,0.014,0.004,0.004,0.001,1080,320.2
1750584586913,0.045,0.014,0.005,0.004,0.001,1080,241.4
1750584586917,0.036,0.013,0.004,0.004,0.000,1080,241.5
1750584586921,0.039,0.013,0.004,0.003,0.000,1080,278.7
1750584586925,0.034,0.013,0.004,0.003,0.000,1080,247.3
1750584586938,0.055,0.014,0.005,0.004,0.001,1080,78.0
1750584586942,0.060,0.014,0.005,0.004,0.001,1080,247.4
1750584586945,0.049,0.013,0.004,0.004,0.001,1080,266.2
1750584586949,0.041,0.013,0.004,0.003,0.000,1080,296.2
1750584586954,0.045,0.014,0.005,0.004,0.000,1080,208.5
1750584586958,0.037,0.014,0.005,0.004,0.000,1080,238.6
1750584586972,0.050,0.014,0.005,0.004,0.001,1080,69.5
1750584586973,0.039,0.013,0.004,0.003,0.000,1080,1693.9
1750584586977,0.057,0.015,0.005,0.004,0.001,1080,211.6
1750584586981,0.057,0.014,0.005,0.006,0.001,1080,285.3
1750584586986,0.047,0.014,0.005,0.004,0.000,1080,216.6
1750584586989,0.047,0.014,0.005,0.004,0.001,1080,312.8
1750584586993,0.056,0.014,0.004,0.008,0.001,1080,244.3
1750584586997,0.062,0.014,0.005,0.004,0.001,1080,221.2
1750584587001,0.045,0.014,0.004,0.004,0.001,1080,288.8
1750584587005,0.058,0.014,0.005,0.004,0.002,1080,231.2
1750584587009,0.072,0.014,0.005,0.004,0.001,1080,234.9
1750584587013,0.038,0.013,0.004,0.004,0.000,1080,298.7
1750584587017,0.037,0.013,0.004,0.003,0.000,1080,233.2
1750584587021,0.040,0.013,0.004,0.003,0.001,1080,274.1
1750584587034,0.052,0.014,0.005,0.006,0.001,1080,76.9
1750584587037,0.060,0.014,0.004,0.004,0.001,1080,268.8
1750584587041,0.044,0.014,0.005,0.004,0.001,1080,284.9
1750584587045,0.040,0.013,0.004,0.004,0.001,1080,220.6
1750584587049,0.038,0.014,0.004,0.003,0.000,1080,307.4
1750584587054,0.035,0.013,0.004,0.003,0.000,1080,207.7
1750584587066,0.060,0.014,0.005,0.007,0.002,1080,80.8
1750584587069,0.064,0.013,0.004,0.006,0.001,1080,307.7
1750584587073,0.052,0.014,0.005,0.004,0.001,1080,240.1
1750584587078,0.045,0.013,0.004,0.003,0.001,1080,226.2
1750584587081,0.037,0.014,0.005,0.004,0.000,1080,283.2
1750584587085,0.046,0.015,0.005,0.004,0.000,1080,241.9
1750584587096,0.066,0.016,0.005,0.004,0.001,1080,96.4
1750584587097,0.045,0.013,0.004,0.004,0.001,1080,716.8
